street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution
150129 NORTH 7TH,SV-3,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,2-Dichloroethane",ND,0.247,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,2-dichloropropane",ND,0.217,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,3,5-Trimethylbenzene",2.06,0.20399999999999999,10.1,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,2-Hexanone(MBK),13.5,0.24399999999999999,55.3,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,4-Ethyltoluene,2.74,0.20399999999999999,13.5,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,4-Isopropyltoluene,0.46500000000000002,0.182,2.5499999999999998,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,4-Methyl-2-pentanone(MIBK),9.31,0.24399999999999999,38.1,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Acetone,119,4.21,283,10,2015-09-30T04:00:00Z,KCA,10
150129 NORTH 7TH,SV-3,Acrylonitrile,ND,0.46100000000000002,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Benzene,19,0.313,60.7,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Benzyl chloride,ND,0.193,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Bromodichloromethane,ND,0.14899999999999999,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Bromoform,ND,9.7000000000000003E-2,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Bromomethane,ND,0.25800000000000001,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Carbon Disulfide,13.2,0.32100000000000001,41.1,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Carbon Tetrachloride,5.3999999999999999E-2,0.04,0.34,0.25,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Chlorobenzene,ND,0.217,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Chloroethane,ND,0.379,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Chloroform,1.34,0.20499999999999999,6.54,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Chloromethane,ND,0.48499999999999999,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Cyclohexane,8.43,0.29099999999999998,29,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Dibromochloromethane,ND,0.11799999999999999,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Dichlorodifluoromethane,0.46100000000000002,0.20200000000000001,2.2799999999999998,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Ethanol,15.9,0.53100000000000003,29.9,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Ethyl acetate,ND,0.27800000000000002,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Ethylbenzene,11.4,0.23,49.5,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Heptane,13.7,0.24399999999999999,56.1,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Hexachlorobutadiene,ND,9.4E-2,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Hexane,29.9,0.28399999999999997,105,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Isopropylalcohol,3.89,0.40699999999999997,9.6,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Isopropylbenzene,0.82,0.20399999999999999,4.03,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"m,p-Xylene",27.9,0.23,121,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Methyl Ethyl Ketone,37.700000000000003,0.33900000000000002,111,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Methylene Chloride,0.75800000000000001,0.28799999999999998,2.63,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,n-Butylbenzene,0.26500000000000001,0.182,1.45,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,o-Xylene,10.8,0.23,46.9,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Propylene,760,14.5,1310,24.9,2015-10-01T04:00:00Z,KCA,25
150129 NORTH 7TH,SV-3,sec-Butylbenzene,ND,0.182,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Styrene,1.76,0.23499999999999999,7.49,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Tetrachloroethene,30.2,0.36899999999999999,205,2.5,2015-09-30T04:00:00Z,KCA,10
150129 NORTH 7TH,SV-3,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Toluene,38.1,2.66,143,10,2015-09-30T04:00:00Z,KCA,10
150129 NORTH 7TH,SV-3,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Trichloroethene,6.4000000000000001E-2,4.7E-2,0.34,0.25,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Trichlorofluoromethane,2.02,0.17799999999999999,11.3,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Trichlorotrifluoroethane,0.29699999999999999,0.13100000000000001,2.27,1,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2015-09-30T04:00:00Z,KCA,1
150129 NORTH 7TH,SV-3,% Bromofluorobenzene,112,%,112,%,2015-09-30T04:00:00Z,KCA,1
